Language	FileName	ModelName	Counter	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	DH_Sigma_NoPunct	DH_Mean_NoPunct
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	aux	-0.92469203	0.30032563	0.45272416	-3.513791
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	case	1.0759546	0.12993832	0.15820622	-3.5832462
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	cc	2.4818797	0.19625789	0.18435533	2.1011386
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	ccomp	0.3480262	0.6674838	0.5637792	1.9443097
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	compound	-1.7616863	0.14202085	0.15615746	-2.8032768
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	conj	1.9242316	0.0919381	0.06599784	-1.3528148
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	cop	-0.98000294	0.21155433	0.3954396	-4.5840425
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	csubj	0.14094904	0.6970089	0.78647876	1.1586126
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	det	-1.6219308	0.143187	0.30239996	4.7336497
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	discourse	1.3260738	0.24828109	0.23415488	-0.09030368
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	fixed	-0.628033	0.9390051	0.57491875	2.345873
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	flat	-1.9940625	0.2467805	0.27133775	-4.0026846
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	mark	0.9796214	0.6946891	0.40240657	-2.4174275
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	nmod	-0.06906083	0.050170854	0.07611008	3.687704
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	nsubj	0.61349416	0.059691723	0.092776015	2.3177636
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	nummod	-0.5345215	0.16014004	0.2866658	4.0212135
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	obj	-0.95501393	0.054721646	0.098372675	2.8274267
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	obl	-0.24233134	0.03821468	0.11007962	2.7687216
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	parataxis	1.0853155	0.64993155	0.7391213	-1.024728
Turkish	3325184	inferRealGrammars_PureUD.py	1990000	punct	-0.01374777	1.0174037	1.0102024	-0.0004212325
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	acl	0.5731982	0.030407013	0.027029272	0.49314746
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	advcl	1.2593825	0.03165519	0.061065163	2.6639912
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	advmod	-1.815575	0.021535335	0.12159852	4.1215277
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	amod	-1.5141914	-0.038530093	0.03863944	3.6173253
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	aux	-4.8589907	0.11161345	0.14759198	-6.8627896
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	case	-1.044058	0.04517834	-0.04508313	-4.106849
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	cc	5.967158	0.18760616	0.3118841	5.7697077
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	compound	-3.1332035	0.026920851	0.103331394	5.087261
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	conj	-2.1709003	0.10478218	0.3670471	-6.795556
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	cop	-1.0965617	0.099152125	0.3709749	-6.102736
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	dep	0.39073706	0.07575803	0.05019405	-1.649495
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	det	-0.90896124	0.031105824	0.34620515	6.812691
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	dislocated	3.949622	0.2642335	0.20591065	-2.5877302
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	iobj	0.6044318	0.031576492	0.37471643	5.889179
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	mark	4.1711984	0.073840015	0.06174644	-0.1465556
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	nmod	1.2149534	0.023560893	0.056354836	3.71522
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	nsubj	1.2781242	0.010202632	0.066165715	4.12768
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	nummod	-1.0880482	0.037660923	0.19948733	4.739813
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	obj	-0.22621171	0.012776622	-0.011905551	1.0646523
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	obl	1.1370418	-0.018745227	0.14742617	5.9385614
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	punct	0.03257007	1.0119852	1.0085404	-0.025344133
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	vocative	1.1138535	0.95111704	0.7876624	0.79404235
Hindi	8841738	inferRealGrammars_PureUD.py	1990000	xcomp	-1.8456596	0.10888446	0.2071813	4.100703
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	acl	-0.3935112	0.09063343	0.07971969	-2.2333033
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	advcl	1.5591184	-0.030896554	-0.038815554	-1.0281287
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	advmod	0.083601356	-0.022063842	0.05781175	1.2220863
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	amod	-3.03651	-0.0044671274	0.018441848	3.2606373
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	appos	-1.6920214	0.08031924	0.31632024	-5.58443
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	aux	0.107430615	-0.022289703	-0.048504107	2.0967782
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	case	2.0026836	-0.055671036	0.07841692	3.90038
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	cc	3.2405598	-0.100952104	0.105786294	3.7203376
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	ccomp	1.880663	0.1180909	0.068100356	-2.4289134
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	compound	0.5393433	-0.06693533	0.05349699	-0.3919014
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	conj	1.8000344	0.08864694	0.23540254	-6.3232956
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	cop	0.24065554	0.007787037	0.02507403	0.28184187
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	csubj	2.7122438	0.2546307	0.21497902	-1.9204572
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	det	-1.0462443	-0.0255448	0.1914116	7.256577
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	expl	0.1732158	0.10688583	0.09615067	1.0234772
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	fixed	-5.497649	0.33893985	0.1893042	-5.8613214
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	flat	-6.670514	0.2811114	0.18918154	-5.8188777
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	iobj	-0.002345747	0.07884487	0.07195982	0.7157548
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	mark	0.97073996	0.038671885	0.15531771	3.955574
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	nmod	-1.3440621	-0.04007731	0.005804117	-1.2788326
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	nsubj	0.79528004	-0.02009085	-0.018737802	1.3257141
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	nummod	-3.0540285	0.13288404	0.086478174	1.8368378
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	obj	0.21572311	0.013089927	-0.0053687496	0.46096244
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	obl	0.4253579	0.0131737245	0.016592601	0.2174916
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	parataxis	2.7623863	0.14679927	0.08601441	-1.5145411
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	punct	-0.0043487167	1.0228686	0.9955533	0.027489256
Dutch	4253694	inferRealGrammars_PureUD.py	1990000	xcomp	0.26758927	-0.10175715	0.107453085	-0.56501526
Tamil	200908	inferRealGrammars_PureUD.py	1990000	acl	-1.8352809	0.48452157	0.4330474	-1.2115734
Tamil	200908	inferRealGrammars_PureUD.py	1990000	advcl	0.9043512	0.15255311	0.3384651	3.425728
Tamil	200908	inferRealGrammars_PureUD.py	1990000	advmod	0.31540573	0.09581984	0.10593119	0.6539911
Tamil	200908	inferRealGrammars_PureUD.py	1990000	amod	0.09834624	0.12181651	0.38743865	4.3782716
Tamil	200908	inferRealGrammars_PureUD.py	1990000	appos	-1.1980008	0.6638958	0.78681535	-1.0997986
Tamil	200908	inferRealGrammars_PureUD.py	1990000	aux	-0.7865815	0.21126884	0.3904492	-4.184931
Tamil	200908	inferRealGrammars_PureUD.py	1990000	case	1.0613958	0.46787238	0.44992542	-3.8730047
Tamil	200908	inferRealGrammars_PureUD.py	1990000	cc	2.1918383	0.4872549	0.20929876	-0.24173005
Tamil	200908	inferRealGrammars_PureUD.py	1990000	ccomp	1.159377	0.24093074	0.40228516	3.1535265
Tamil	200908	inferRealGrammars_PureUD.py	1990000	compound	-1.7478255	0.6546559	0.55827314	-1.5351492
Tamil	200908	inferRealGrammars_PureUD.py	1990000	conj	2.0517154	0.3489881	0.49129957	-3.7065463
Tamil	200908	inferRealGrammars_PureUD.py	1990000	cop	0.014299769	1.0149109	1.0061843	0.0342991
Tamil	200908	inferRealGrammars_PureUD.py	1990000	csubj	0.81125337	0.6866405	0.6777731	1.4001943
Tamil	200908	inferRealGrammars_PureUD.py	1990000	det	-0.6709666	0.49809265	0.5043608	3.202958
Tamil	200908	inferRealGrammars_PureUD.py	1990000	iobj	-0.7278023	0.3820413	0.5557984	2.3035152
Tamil	200908	inferRealGrammars_PureUD.py	1990000	mark	1.1357619	0.26245075	0.41131485	-3.590751
Tamil	200908	inferRealGrammars_PureUD.py	1990000	nmod	-1.1692277	0.1801953	0.2420063	4.5300508
Tamil	200908	inferRealGrammars_PureUD.py	1990000	nsubj	-0.18006986	0.0820042	0.29112834	3.6709628
Tamil	200908	inferRealGrammars_PureUD.py	1990000	nummod	-1.2731832	0.23939303	0.42522544	3.4312105
Tamil	200908	inferRealGrammars_PureUD.py	1990000	obj	-0.6198453	0.119648665	0.41244492	4.300299
Tamil	200908	inferRealGrammars_PureUD.py	1990000	obl	0.25667176	0.090556495	0.3586958	4.515448
Tamil	200908	inferRealGrammars_PureUD.py	1990000	parataxis	-0.3826807	0.8441647	0.8830737	-0.6638299
Tamil	200908	inferRealGrammars_PureUD.py	1990000	punct	0.030416662	0.9958442	1.0101418	-0.025182407
Tamil	200908	inferRealGrammars_PureUD.py	1990000	xcomp	0.6853054	0.5347275	0.6066365	2.1348915
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	acl	0.72542375	0.23393407	0.36365122	-4.382725
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	advcl	2.7152002	0.16558206	0.06784551	-0.4132298
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	advmod	-0.5020054	0.01862675	0.015480542	1.4268588
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	amod	-5.8820167	0.14396213	0.082252465	2.9805691
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	appos	0.7851534	0.50662065	0.44806153	-3.752397
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	aux	-1.4726038	0.028340755	0.045121387	0.28740704
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	case	-0.7599927	0.06494192	0.21256205	5.755094
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	cc	2.7886434	0.07946636	0.12925532	4.2533526
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	ccomp	2.0526316	0.21782649	0.05608452	-0.14479384
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	compound	-0.13994993	0.9399042	0.8585145	1.0631351
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	conj	2.8312817	0.08792417	0.3792764	-6.1864166
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	cop	-0.516613	0.054399896	0.10076839	1.7658427
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	csubj	2.2319329	0.46626025	0.25712004	-2.123337
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	dep	1.6936445	0.24190876	0.055034105	-0.6759014
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	det	-3.451921	0.13554317	0.16180873	3.5889478
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	discourse	-0.7347056	0.2873396	0.3284295	1.2876021
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	expl	-0.9936831	0.04625995	0.030266093	0.72797275
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	fixed	0.0049022385	1.018473	0.5148752	-3.6102412
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	flat	-0.41484272	0.9773245	0.38579473	0.78629065
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	iobj	-1.1837512	0.10975253	0.0737277	0.03870669
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	mark	4.606639	0.17849588	0.3684989	5.5703316
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	nmod	-2.08832	0.19529532	0.033270497	-1.859628
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	nsubj	0.47204298	-0.053022843	0.023176963	0.6343304
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	nummod	-3.5829902	0.29521778	0.12759514	0.81514853
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	obj	-0.610767	0.05996048	0.04501472	-0.5496371
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	obl	-0.11796145	0.04824059	0.03931543	-0.409112
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	orphan	2.8381104	0.35627815	0.5135517	-3.2924194
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	parataxis	1.0198017	0.34830022	0.30407643	-0.042074673
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	punct	0.009967271	0.98423165	1.0047126	-0.02951691
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	vocative	1.9065261	0.46828791	0.36054245	-0.8853132
Slovak	9505648	inferRealGrammars_PureUD.py	1990000	xcomp	0.55943817	0.11857514	0.10194495	-2.674291
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	acl	1.5850136	0.11478203	0.13920368	-3.7403898
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	advcl	2.9351974	0.10057807	0.052345708	-1.2694312
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	advmod	-1.8012981	0.05914598	0.028650519	2.0082603
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	amod	-1.7073693	0.09604106	0.07856477	-2.1248221
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	appos	1.1232878	0.0694946	0.27371088	-3.9163072
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	aux	-0.9576447	0.8036464	0.8555321	0.778204
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	case	-0.35140496	0.09597918	0.03943472	3.267
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	cc	1.3820997	0.09024904	0.102489285	2.6703315
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	ccomp	1.9362161	0.21006943	0.26229975	-2.7541723
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	compound	-2.430336	0.024104876	0.09567202	-3.827658
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	conj	1.7488703	0.081395246	0.36902666	-6.4134426
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	cop	-1.8078676	0.12031684	0.25829804	3.920867
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	csubj	0.068326704	0.43138412	0.6513992	2.4004855
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	dep	3.472559	0.16068438	0.15871233	-2.2127194
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	det	-1.65261	0.06842041	0.039169528	-0.185974
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	fixed	-2.5174282	0.26694387	0.3996837	-4.721008
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	flat	-1.8246195	0.021861393	0.34523177	-7.176196
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	iobj	-0.29828456	0.62614566	0.58332384	-1.7362252
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	mark	2.3281724	0.0907748	0.11674683	3.634112
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	nmod	1.1690434	0.054068133	0.11328731	-3.3853426
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	nsubj	-0.43356165	0.03311306	0.049900215	3.9608235
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	nummod	-1.6515336	0.057658974	0.018941225	-0.26869032
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	obj	-1.7981706	0.116486	0.09152687	-2.839234
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	obl	0.60725844	0.047034692	0.025798677	-1.3900089
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	parataxis	3.4788206	0.16517925	0.22690944	-1.8332753
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	punct	0.0079486165	0.9999209	1.0427034	0.014473877
Indonesian	2380442	inferRealGrammars_PureUD.py	1990000	xcomp	1.0479187	0.09077894	0.12221006	-2.1525936
Galician	1841206	inferRealGrammars_PureUD.py	1990000	acl	1.5165583	0.3754173	0.4440037	-3.2692225
Galician	1841206	inferRealGrammars_PureUD.py	1990000	advcl	2.4013028	0.3937766	0.26988617	-1.1481518
Galician	1841206	inferRealGrammars_PureUD.py	1990000	advmod	-0.07775143	0.07514644	0.045972854	1.1705492
Galician	1841206	inferRealGrammars_PureUD.py	1990000	amod	-3.1657526	0.054588992	0.040541794	-1.3714917
Galician	1841206	inferRealGrammars_PureUD.py	1990000	appos	1.6259565	0.6913145	0.6367678	-1.9274037
Galician	1841206	inferRealGrammars_PureUD.py	1990000	aux	-1.1788385	0.078705184	0.17910907	3.557577
Galician	1841206	inferRealGrammars_PureUD.py	1990000	case	0.9099596	0.048669804	0.030282376	2.6075563
Galician	1841206	inferRealGrammars_PureUD.py	1990000	cc	-0.2099297	0.04743499	0.08350594	-2.1020253
Galician	1841206	inferRealGrammars_PureUD.py	1990000	ccomp	1.6256707	0.017760336	0.10608224	-3.2273748
Galician	1841206	inferRealGrammars_PureUD.py	1990000	compound	-0.5434114	0.8897782	0.8797612	-0.95169693
Galician	1841206	inferRealGrammars_PureUD.py	1990000	conj	2.1663823	0.30974725	0.43835434	-3.7118597
Galician	1841206	inferRealGrammars_PureUD.py	1990000	cop	-1.2159607	0.08358611	0.25710672	4.0418715
Galician	1841206	inferRealGrammars_PureUD.py	1990000	csubj	-0.088421814	0.83504444	0.78504956	0.08458959
Galician	1841206	inferRealGrammars_PureUD.py	1990000	dep	0.14477198	0.078837626	0.046416774	-1.9412531
Galician	1841206	inferRealGrammars_PureUD.py	1990000	det	-2.0201497	0.04386131	0.07134111	4.0983896
Galician	1841206	inferRealGrammars_PureUD.py	1990000	discourse	-0.04389545	1.0269709	1.0043648	-0.011133754
Galician	1841206	inferRealGrammars_PureUD.py	1990000	expl	-2.3003314	0.36424783	0.28893018	0.28369302
Galician	1841206	inferRealGrammars_PureUD.py	1990000	fixed	-0.68413115	0.8658069	0.55470246	-2.79915
Galician	1841206	inferRealGrammars_PureUD.py	1990000	flat	0.6637175	0.19600174	0.472951	-3.7456207
Galician	1841206	inferRealGrammars_PureUD.py	1990000	iobj	-0.43980667	0.11763676	0.09016649	-0.4412247
Galician	1841206	inferRealGrammars_PureUD.py	1990000	list	-0.022497686	0.98099357	1.0179542	0.036640856
Galician	1841206	inferRealGrammars_PureUD.py	1990000	mark	0.82484865	0.049526013	0.3652208	4.9587784
Galician	1841206	inferRealGrammars_PureUD.py	1990000	nmod	0.11676275	0.04212028	0.089142285	-4.3427806
Galician	1841206	inferRealGrammars_PureUD.py	1990000	nsubj	0.26634896	0.030571429	0.03395885	1.5943326
Galician	1841206	inferRealGrammars_PureUD.py	1990000	nummod	-0.10762218	0.32613137	0.24211316	-1.0953783
Galician	1841206	inferRealGrammars_PureUD.py	1990000	obj	-0.39679727	0.05806847	0.035022665	-1.4689242
Galician	1841206	inferRealGrammars_PureUD.py	1990000	obl	0.70511913	0.060940232	0.046536796	-1.1940703
Galician	1841206	inferRealGrammars_PureUD.py	1990000	orphan	0.002652241	0.9837814	0.9594408	0.012912894
Galician	1841206	inferRealGrammars_PureUD.py	1990000	parataxis	1.7795106	0.71840775	0.68167347	-1.2038078
Galician	1841206	inferRealGrammars_PureUD.py	1990000	punct	-0.0029343222	1.0063627	1.0181841	-0.055893056
Galician	1841206	inferRealGrammars_PureUD.py	1990000	vocative	-0.012665204	0.9958041	0.97970134	0.008401715
Galician	1841206	inferRealGrammars_PureUD.py	1990000	xcomp	-0.37257516	0.12788953	0.24379188	-3.4619184
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	acl	1.5215765	0.1856965	0.095834404	-2.1338687
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	advcl	0.33302185	0.07696488	0.054603633	-0.21469733
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	advmod	-0.91962045	0.0387101	0.055996038	1.5425298
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	amod	-1.5679467	0.14208668	0.09838483	-0.09195807
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	appos	1.1729914	0.2543271	0.16596638	-2.467465
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	aux	-3.7569478	0.47359544	0.4533975	-2.6499763
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	case	1.4487864	0.18452756	0.374309	6.2221017
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	cc	1.6669638	0.031168038	0.029776948	-0.5406962
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	ccomp	1.1102228	0.1618669	0.20281726	-3.0864034
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	conj	3.3039887	0.023924928	0.35400438	-5.9461737
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	csubj	0.68947744	0.880863	0.62302524	-1.5882285
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	dep	-0.51327646	0.9458954	1.0070293	-0.2355443
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	det	-0.6924182	0.1516139	0.048508935	1.3345004
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	discourse	-0.60062957	0.06383656	0.103055924	0.9470644
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	fixed	0.021096742	1.0007583	0.9638093	-0.026152324
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	flat	-1.5264825	0.6189642	0.3549347	-2.761396
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	iobj	-1.7407551	0.043505453	0.06541176	-1.1521639
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	mark	2.7945201	0.21601611	0.33311182	5.2219386
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	nmod	-0.6006366	0.11374435	0.06970145	-2.1712716
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	nsubj	-0.6536689	0.04108539	0.041122697	0.6495215
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	nummod	-0.9863792	0.45393792	0.18863428	1.1867203
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	obj	-1.6390872	0.07588552	0.043033313	-0.37650052
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	obl	-0.7044265	0.090994716	0.025366753	-0.85013294
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	orphan	1.6030191	0.4121031	0.2173339	-1.24697
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	parataxis	0.035124667	0.2445605	0.28087777	-0.29208827
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	vocative	0.31833062	0.19152467	0.102508746	0.6823909
Gothic	5076824	inferRealGrammars_PureUD.py	1990000	xcomp	-1.5731581	0.07690388	0.044616412	0.090052225
Greek	1435753	inferRealGrammars_PureUD.py	1990000	acl	-0.10459138	0.15147614	0.14293242	-2.9185095
Greek	1435753	inferRealGrammars_PureUD.py	1990000	advcl	2.426131	0.10410915	0.106644675	-1.0138383
Greek	1435753	inferRealGrammars_PureUD.py	1990000	advmod	-0.3400284	0.05438863	0.027274553	0.5100868
Greek	1435753	inferRealGrammars_PureUD.py	1990000	amod	-4.073258	0.08463446	0.080716655	3.278673
Greek	1435753	inferRealGrammars_PureUD.py	1990000	appos	1.9080877	0.38358095	0.46905744	-3.8083131
Greek	1435753	inferRealGrammars_PureUD.py	1990000	aux	-1.5310873	0.09497277	0.30221435	5.0538583
Greek	1435753	inferRealGrammars_PureUD.py	1990000	case	1.6800092	0.07353699	0.21976356	4.943188
Greek	1435753	inferRealGrammars_PureUD.py	1990000	cc	2.5612872	0.12277586	0.16211022	3.7820742
Greek	1435753	inferRealGrammars_PureUD.py	1990000	ccomp	2.3065648	0.24033639	0.2364137	-3.2220368
Greek	1435753	inferRealGrammars_PureUD.py	1990000	compound	-3.3080583	0.29932213	0.49297184	3.0584486
Greek	1435753	inferRealGrammars_PureUD.py	1990000	conj	2.1931622	0.14370455	0.3623795	-5.423498
Greek	1435753	inferRealGrammars_PureUD.py	1990000	cop	-0.96690375	0.1422001	0.18354152	1.9532809
Greek	1435753	inferRealGrammars_PureUD.py	1990000	csubj	0.9890316	0.30821505	0.37225342	-3.5782912
Greek	1435753	inferRealGrammars_PureUD.py	1990000	dep	1.320011	0.8051739	0.55504346	1.4271163
Greek	1435753	inferRealGrammars_PureUD.py	1990000	det	-1.5948712	0.061592154	0.09043104	3.9798615
Greek	1435753	inferRealGrammars_PureUD.py	1990000	discourse	0.97861034	0.83224547	0.681676	0.9771868
Greek	1435753	inferRealGrammars_PureUD.py	1990000	expl	-2.3733313	0.648681	0.67365265	1.8663479
Greek	1435753	inferRealGrammars_PureUD.py	1990000	fixed	-0.010305364	0.99185747	0.5270827	-2.7861214
Greek	1435753	inferRealGrammars_PureUD.py	1990000	iobj	-3.0058813	0.41267088	0.36048016	1.6613331
Greek	1435753	inferRealGrammars_PureUD.py	1990000	mark	3.0804338	0.1527555	0.3064322	4.3737187
Greek	1435753	inferRealGrammars_PureUD.py	1990000	nmod	-3.4690034	0.16126882	0.032915093	-2.0894408
Greek	1435753	inferRealGrammars_PureUD.py	1990000	nsubj	0.3398139	0.049089454	0.024314234	0.97055644
Greek	1435753	inferRealGrammars_PureUD.py	1990000	nummod	-3.292273	0.19910344	0.24756166	2.8756924
Greek	1435753	inferRealGrammars_PureUD.py	1990000	obj	-0.34269267	0.07830231	0.06061809	-1.5621406
Greek	1435753	inferRealGrammars_PureUD.py	1990000	obl	0.8126793	0.08848834	0.042292707	-1.22288
Greek	1435753	inferRealGrammars_PureUD.py	1990000	orphan	1.5909696	0.24032925	0.27570766	-1.9717778
Greek	1435753	inferRealGrammars_PureUD.py	1990000	parataxis	0.89225876	0.26640716	0.396558	-1.156964
Greek	1435753	inferRealGrammars_PureUD.py	1990000	punct	-0.006844736	1.0347763	1.0137535	0.018793738
Greek	1435753	inferRealGrammars_PureUD.py	1990000	vocative	1.3377899	0.27174553	0.34399056	1.2506047
Greek	1435753	inferRealGrammars_PureUD.py	1990000	xcomp	0.25608635	0.139713	0.3546903	-3.569642
Vietnamese	1885617	inferRealGrammars_PureUD.py	1990000	advcl	1.5846914	0.16372144	0.10765693	0.26346114
Vietnamese	1885617	inferRealGrammars_PureUD.py	1990000	advmod	-1.8474829	0.07383967	0.07830005	1.1351821
Vietnamese	1885617	inferRealGrammars_PureUD.py	1990000	amod	-1.7227604	0.18476681	0.13178384	-1.896079
